"sector_id","sector_nombre","variable_id","actividad_producto_nombre","indicador","unidad_de_medida","fuente","frecuencia_nombre","cobertura_nombre","alcance_tipo","alcance_id","alcance_nombre","indice_tiempo","valor"
15,"Telecomunicaciones",222,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios corrientes","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2012-07-01,6163.0781556997
15,"Telecomunicaciones",222,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios corrientes","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2012-10-01,5858.0267620726
15,"Telecomunicaciones",222,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios corrientes","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2013-01-01,4304.0489101899
15,"Telecomunicaciones",222,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios corrientes","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2013-04-01,6382.0982603141
15,"Telecomunicaciones",222,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios corrientes","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2013-07-01,8003.709336009
15,"Telecomunicaciones",222,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios corrientes","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2013-10-01,7415.8740993741
15,"Telecomunicaciones",222,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios corrientes","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2014-01-01,6189.9203188248
15,"Telecomunicaciones",222,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios corrientes","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2014-04-01,8152.0519459128
15,"Telecomunicaciones",222,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios corrientes","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2014-07-01,8151.2402066148
15,"Telecomunicaciones",222,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios corrientes","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2014-10-01,5715.8840258149
